DATA MOV;SIGLA;CODIGO;CODIGO ISIN;EMISSAO;VENCIMENTO;NUM DE OPER;QUANT NEGOCIADA;VALOR NEGOCIADO;PU MIN;PU MED;PU MAX;PU LASTRO;VALOR PAR;TAXA MIN;TAXA MED;TAXA MAX;NUM OPER COM CORRETAGEM;QUANT NEG COM CORRETAGEM
03/06/2024;LFT;210100;BRSTNCLF0008;06/07/2018;01/09/2024;201;119418;;14891,49145200;14902,12137400;14906,39446300;14899,17739496;14903,01148000;-0,0875;0,0232;0,3006;56;14842
03/06/2024;LFT;210100;BRSTNCLF1RC4;26/10/2018;01/03/2025;228;142160;;14867,57211800;14901,73219200;14906,39446300;14893,16916695;14903,01148000;-0,0298;0,0113;0,3147;98;17186
03/06/2024;LFT;210100;BRSTNCLF1RD2;08/03/2019;01/09/2025;218;315796;;14857,70632500;14900,41565500;14914,18873800;14885,57456053;14903,01148000;-0,0598;0,0140;0,2439;106;69543
03/06/2024;LFT;210100;BRSTNCLF1RE0;06/09/2019;01/03/2026;155;52931;;14865,08331500;14893,81876900;14907,82515200;14872,84888635;14903,01148000;-0,0184;0,0353;0,1461;52;20216
03/06/2024;LFT;210100;BRSTNCLF1RF7;13/03/2020;01/09/2026;150;36897;;14879,55413800;14889,19394000;14922,13204300;14861,18160068;14903,01148000;-0,0569;0,0412;0,0700;31;8082
03/06/2024;LFT;210100;BRSTNCLF1RG5;03/07/2020;01/03/2027;183;203202;;14850,23991600;14863,06401200;14882,68377200;14831,15054348;14903,01148000;0,0500;0,0983;0,1300;54;27336
03/06/2024;LFT;210100;BRSTNCLF1RH3;02/07/2021;01/09/2027;72;15451;;14840,61257000;14847,46692800;15019,55302900;14809,37417560;14903,01148000;-0,2399;0,1152;0,1295;19;4886
03/06/2024;LFT;210100;BRSTNCLF1RI1;05/01/2022;01/03/2028;41;38990;;14824,98461800;14834,62661600;14876,02531800;14790,03193095;14903,01148000;0,0485;0,1232;0,1406;14;33118
03/06/2024;LFT;210100;BRSTNCLF1RK7;06/04/2022;01/09/2028;58;38252;;14745,97844800;14818,56246000;15013,18944300;14768,47703346;14903,01148000;-0,1734;0,1340;0,2500;21;8351
03/06/2024;LFT;210100;BRSTNCLF1RL5;05/10/2022;01/03/2029;104;46743;;14721,53750900;14795,58324000;14832,89281000;14740,60731362;14903,01148000;0,1000;0,1534;0,2600;22;27754
03/06/2024;LFT;210100;BRSTNCLF1RM3;05/07/2023;01/09/2029;63;52777;;14748,07977100;14780,35333000;14857,87025800;14717,33356412;14903,01148000;0,0580;0,1581;0,2000;11;1909
03/06/2024;LFT;210100;BRSTNCLF1RO9;10/01/2024;01/03/2030;40;26562;;14751,89494300;14754,94799600;14756,11249500;14688,11866086;14903,01148000;0,1735;0,1749;0,1785;3;6192
03/06/2024;LFT;210100;BRSTNCLF1RQ4;03/04/2024;01/06/2030;52;215193;;14736,66406500;14737,41570900;14739,98743700;14667,85795736;14903,01148000;0,1847;0,1876;0,1885;2;639
03/06/2024;LTN;100000;BRSTNCLTN7W3;08/01/2021;01/07/2024;73;492775;;992,02874000;992,26047200;992,55093200;991,75894060;1000,00000000;9,8790;10,2849;10,6100;0;0
03/06/2024;LTN;100000;BRSTNCLTN822;08/07/2022;01/10/2024;5;25594;;967,20973500;967,22838500;967,29506700;965,10832069;1000,00000000;10,2340;10,2562;10,2625;0;0
03/06/2024;LTN;100000;BRSTNCLTN7N2;01/02/2018;01/01/2025;22;419951;;942,03073500;943,68294200;945,75103500;940,12038278;1000,00000000;9,8925;10,3001;10,6275;0;0
03/06/2024;LTN;100000;BRSTNCLTN830;06/01/2023;01/04/2025;12;1027060;;920,30181500;920,31590200;920,51011700;915,96317131;1000,00000000;10,4500;10,4779;10,4800;1;100
03/06/2024;LTN;100000;BRSTNCLTN7Z6;07/01/2022;01/07/2025;59;3107028;;894,12158200;897,03491100;900,71018500;891,90797151;1000,00000000;10,2125;10,6323;10,9675;7;1168537
03/06/2024;LTN;100000;BRSTNCLTN863;07/07/2023;01/10/2025;4;274030;;872,78817600;872,79344700;872,79871900;866,24928279;1000,00000000;10,7090;10,7095;10,7100;1;30
03/06/2024;LTN;100000;BRSTNCLTN7U7;06/02/2020;01/01/2026;40;289988;;844,47779200;849,13421700;853,80485400;841,79749305;1000,00000000;10,4425;10,8238;11,2075;3;373
03/06/2024;LTN;100000;BRSTNCLTN8B5;05/01/2024;01/04/2026;12;1042843;;826,47690800;826,51312400;826,57933800;818,54477675;1000,00000000;10,9475;10,9523;10,9550;4;100116
03/06/2024;LTN;100000;BRSTNCLTN848;06/01/2023;01/07/2026;18;67914;;803,87039600;804,21936500;809,49345100;795,77667406;1000,00000000;10,7200;11,0692;11,0925;3;576
03/06/2024;LTN;100000;BRSTNCLTN871;07/07/2023;01/07/2027;22;1051588;;717,60029300;717,66484700;724,60900400;706,70278094;1000,00000000;11,0725;11,4217;11,4250;1;38
03/06/2024;LTN;100000;BRSTNCLTN897;05/01/2024;01/01/2028;92;4679485;;675,05338300;676,23217600;680,65100000;664,01494246;1000,00000000;11,3600;11,5630;11,6175;11;700015
03/06/2024;LTN;100000;BRSTNCLTN8A7;05/01/2024;01/01/2030;53;1663023;;535,00251100;535,65408000;539,13107900;520,22410292;1000,00000000;11,7800;11,9104;11,9350;8;350012
03/06/2024;NTN-B;760197;BRSTNCNTB468;17/04/2012;15/08/2024;1;427;;124,27966000;124,27966000;124,27966000;124,14131072;;;;;0;0
03/06/2024;NTN-B;760198;BRSTNCNTB0K5;01/08/2005;15/08/2024;7;949;;4201,95365000;4203,36999500;4204,14247700;4199,21079660;4270,50327600;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB096;15/10/2003;15/08/2024;476;832119;;4323,92381100;4328,31963300;4332,95470500;4323,35210737;4270,50327600;;;;6;10302
03/06/2024;NTN-B;760199;BRSTNCNTB633;08/01/2020;15/05/2025;202;307756;;4278,42265500;4290,09610000;4310,24478800;4274,23696933;4270,50327600;;;;8;735
03/06/2024;NTN-B;760197;BRSTNCNTB4C4;26/06/2013;15/08/2026;3;1909;;110,54499600;111,02781300;111,29828400;109,96292396;;;;;0;0
03/06/2024;NTN-B;760198;BRSTNCNTB4W2;24/06/2016;15/08/2026;4;419;;3736,26510100;3738,26066500;3742,16585000;3719,61190700;4270,50327600;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB4U6;06/01/2016;15/08/2026;325;436111;;4309,92378400;4337,21004200;4375,04894600;4305,84918878;4270,50327600;;;;13;21166
03/06/2024;NTN-B;760199;BRSTNCNTB682;12/01/2022;15/05/2027;131;202779;;4237,21866300;4272,68694000;4328,86726200;4232,42038620;4270,50327600;;;;8;379
03/06/2024;NTN-B;760197;BRSTNCNTB4F7;26/06/2013;15/02/2028;1;9810;;101,92070600;101,92070600;101,92070600;100,03103825;;;;;0;0
03/06/2024;NTN-B;760197;BRSTNCNTB1V0;15/08/2004;15/05/2028;1;4980;;100,39548700;100,39548700;100,39548700;98,55615898;;;;;0;0
03/06/2024;NTN-B;760197;BRSTNCNTB4G5;26/06/2013;15/08/2028;2;4247;;98,84436400;98,87949700;98,96747500;96,95645491;;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB4X0;10/01/2018;15/08/2028;285;465926;;4275,83750700;4324,93033000;4414,07867400;4272,79699483;4270,50327600;;;;10;10690
03/06/2024;NTN-B;760197;BRSTNCNTB4H3;26/06/2013;15/02/2029;1;519;;96,30956700;96,30956700;96,30956700;94,00003558;;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB716;17/01/2024;15/05/2029;66;233798;;4259,64879500;4265,05599100;4315,78316600;4201,50852358;4270,50327600;;;;2;40000
03/06/2024;NTN-B;760197;BRSTNCNTB4I1;26/06/2013;15/08/2029;1;555;;93,69018000;93,69018000;93,69018000;91,08948469;;;;;0;0
03/06/2024;NTN-B;760197;BRSTNCNTB4J9;26/06/2013;15/02/2030;3;4606;;91,11359300;91,11970700;91,13071300;88,39788678;;;;;0;0
03/06/2024;NTN-B;760198;BRSTNCNTB4M3;26/06/2013;15/08/2030;3;677;;2945,00831400;2956,71983600;2988,10241300;2901,57804286;4270,50327600;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB3B8;10/02/2010;15/08/2030;86;54887;;4265,24867700;4331,70157300;4426,03441300;4255,45150739;4270,50327600;;;;7;40340
03/06/2024;NTN-B;760197;BRSTNCNTB203;15/08/2004;15/11/2030;1;1464;;85,66065400;85,66065400;85,66065400;84,36423430;;;;;0;0
03/06/2024;NTN-B;760197;BRSTNCNTB4Z5;17/01/2018;15/08/2031;1;1436;;83,53363400;83,53363400;83,53363400;80,42962499;;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB674;05/01/2022;15/08/2032;68;24398;;4233,51642500;4318,68369600;4459,02342500;4216,63697375;4270,50327600;;;;2;20
03/06/2024;NTN-B;760197;BRSTNCNTB245;15/08/2004;15/11/2032;1;5188;;77,08962900;77,08962900;77,08962900;74,17198840;;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB6B1;04/01/2023;15/05/2033;60;88334;;4157,83239300;4251,85158600;4346,05164200;4145,42895508;4270,50327600;;;;1;10
03/06/2024;NTN-B;760197;BRSTNCNTB534;17/01/2018;15/08/2033;1;1618;;74,15177600;74,15177600;74,15177600;70,72530535;;;;;0;0
03/06/2024;NTN-B;760197;BRSTNCNTB294;15/08/2004;15/05/2035;1;3750;;66,67579100;66,67579100;66,67579100;63,38876948;;;;;0;0
03/06/2024;NTN-B;760198;BRSTNCNTB3E2;09/03/2010;15/05/2035;3;2250;;2151,90000000;2206,58122600;2268,38521900;2144,19199889;4270,50327600;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB0O7;07/03/2006;15/05/2035;342;230228;;4076,04501700;4242,92671600;4437,95276400;4124,24345943;4270,50327600;;;;8;4049
03/06/2024;NTN-B;760197;BRSTNCNTB575;17/01/2018;15/08/2035;1;1058;;63,86682800;63,86682800;63,86682800;62,36217968;;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB3C6;10/02/2010;15/08/2040;63;20389;;4179,92170400;4304,41082400;4463,15794800;4158,30024905;4270,50327600;;;;2;20
03/06/2024;NTN-B;760198;BRSTNCNTB2U0;15/08/2004;15/05/2045;8;1811;;1246,55415100;1298,84790600;1322,29843800;1140,93230731;4270,50327600;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB0A6;15/08/2004;15/05/2045;121;45586;;4074,88084400;4243,99810900;4529,22899900;4046,11971031;4270,50327600;;;;6;40070
03/06/2024;NTN-B;760198;BRSTNCNTB476;29/05/2012;15/08/2050;2;1749;;912,96775100;914,31441600;934,98006400;819,36792134;4270,50327600;;;;0;0
03/06/2024;NTN-B;760199;BRSTNCNTB3D4;10/02/2010;15/08/2050;132;55414;;4104,98667900;4271,66914600;4572,21776900;4083,60489164;4270,50327600;;;;14;17591
03/06/2024;NTN-B;760199;BRSTNCNTB4Q4;14/01/2015;15/05/2055;121;63101;;4006,55420900;4201,62408100;4425,89587800;4005,09644809;4270,50327600;;;;6;27081
03/06/2024;NTN-B;760199;BRSTNCNTB690;12/01/2022;15/08/2060;146;70346;;3969,80146500;4263,67205300;4634,98462600;4053,86724012;4270,50327600;;;;6;20180
03/06/2024;NTN-C;770100;BRSTNCNTC0K4;01/01/2001;01/01/2031;1;3;;8190,12506400;8190,12506400;8190,12506400;8212,78780695;6134,76829300;;;;0;0
03/06/2024;NTN-F;950199;BRSTNCNTF170;10/01/2014;01/01/2025;66;1052914;;1036,19023300;1037,89173000;1040,11519500;1034,41280242;1000,00000000;;;;0;0
03/06/2024;NTN-F;950199;BRSTNCNTF1P8;15/01/2016;01/01/2027;97;585137;;1009,97159600;1018,09121000;1025,82364600;1004,07947962;1000,00000000;;;;3;20087
03/06/2024;NTN-F;950199;BRSTNCNTF1Q6;05/01/2018;01/01/2029;122;1008559;;978,03844200;988,50242300;1006,55470200;968,62032786;1000,00000000;;;;2;50039
03/06/2024;NTN-F;950199;BRSTNCNTF204;10/01/2020;01/01/2031;60;418576;;941,52867000;963,23751100;986,21000000;939,00035953;1000,00000000;;;;2;129
03/06/2024;NTN-F;950199;BRSTNCNTF212;07/01/2022;01/01/2033;45;212134;;932,98135600;947,18899500;978,00439900;915,24578805;1000,00000000;;;;2;50019
03/06/2024;NTN-F;950199;BRSTNCNTF238;05/01/2024;01/01/2035;46;270849;;917,94521100;936,85300700;957,46932700;896,69068127;1000,00000000;;;;1;105
04/06/2024;LFT;210100;BRSTNCLF0008;06/07/2018;01/09/2024;186;317295;;14890,46635300;14908,36242500;14911,13915000;14905,10999094;14908,86389200;-0,0598;0,0133;0,4877;48;20964
04/06/2024;LFT;210100;BRSTNCLF1RC4;26/10/2018;01/03/2025;204;267092;;14898,05496600;14908,36140700;14914,81252800;14899,09169448;14908,86389200;-0,0527;0,0045;0,0962;102;60206
04/06/2024;LFT;210100;BRSTNCLF1RD2;08/03/2019;01/09/2025;195;129498;;14903,55633600;14906,41781000;14916,57177400;14891,45693179;14908,86389200;-0,0413;0,0132;0,0286;85;30791
04/06/2024;LFT;210100;BRSTNCLF1RE0;06/09/2019;01/03/2026;161;90357;;14871,01028600;14899,72210000;14913,91799600;14878,73207284;14908,86389200;-0,0193;0,0352;0,1460;41;36189
04/06/2024;LFT;210100;BRSTNCLF1RF7;13/03/2020;01/09/2026;242;88833;;14718,19443100;14894,11083100;14918,91246600;14867,09128568;14908,86389200;-0,0299;0,0441;0,5747;28;23073
04/06/2024;LFT;210100;BRSTNCLF1RG5;03/07/2020;01/03/2027;229;477002;;14852,10584700;14869,40370200;14912,87437600;14836,83671368;14908,86389200;-0,0098;0,0972;0,1400;48;36960
04/06/2024;LFT;210100;BRSTNCLF1RH3;02/07/2021;01/09/2027;96;103604;;14814,14788000;14853,54847700;14908,86389200;14815,35199232;14908,86389200;0,0000;0,1148;0,1970;19;12471
04/06/2024;LFT;210100;BRSTNCLF1RI1;05/01/2022;01/03/2028;57;325132;;14820,21578600;14840,04230000;14881,89665500;14795,84947324;14908,86389200;0,0485;0,1241;0,1600;9;3606
04/06/2024;LFT;210100;BRSTNCLF1RK7;06/04/2022;01/09/2028;30;9990;;14597,03009400;14822,80642600;14852,12075600;14774,40194470;14908,86389200;0,0900;0,1367;0,5000;3;580
04/06/2024;LFT;210100;BRSTNCLF1RL5;05/10/2022;01/03/2029;77;35535;;14692,89408900;14801,30486100;14831,78506500;14746,53184561;14908,86389200;0,1100;0,1537;0,3100;11;10787
04/06/2024;LFT;210100;BRSTNCLF1RM3;05/07/2023;01/09/2029;45;55222;;14753,99061000;14783,67832300;14790,97950500;14723,02282880;14908,86389200;0,1520;0,1614;0,2000;10;22917
04/06/2024;LFT;210100;BRSTNCLF1RO9;10/01/2024;01/03/2030;38;52907;;14664,35852400;14761,30221500;14832,47087000;14694,03489362;14908,86389200;0,0900;0,1743;0,2900;3;650
04/06/2024;LFT;210100;BRSTNCLF1RQ4;03/04/2024;01/06/2030;43;204511;;14732,74548200;14742,95327700;14767,55768000;14673,33756672;14908,86389200;0,1600;0,1880;0,1997;10;9454
04/06/2024;LTN;100000;BRSTNCLTN7W3;08/01/2021;01/07/2024;61;198244;;992,43864400;992,63818400;992,93705500;992,17482672;1000,00000000;9,8570;10,2965;10,5910;1;10500
04/06/2024;LTN;100000;BRSTNCLTN822;08/07/2022;01/10/2024;15;1221675;;967,51522100;967,65027500;967,65137700;965,50721366;1000,00000000;10,2400;10,2403;10,2860;2;250440
04/06/2024;LTN;100000;BRSTNCLTN7N2;01/02/2018;01/01/2025;26;1492861;;942,48342000;944,10893500;946,15569600;940,53537368;1000,00000000;9,8825;10,2884;10,6125;1;260
04/06/2024;LTN;100000;BRSTNCLTN830;06/01/2023;01/04/2025;30;2140831;;920,38949700;920,66582100;920,83868000;916,38091687;1000,00000000;10,4550;10,4800;10,5200;7;335583
04/06/2024;LTN;100000;BRSTNCLTN7Z6;07/01/2022;01/07/2025;52;2076986;;894,79327900;897,51951900;901,14541700;892,41423405;1000,00000000;10,2025;10,6179;10,9325;5;65144
04/06/2024;LTN;100000;BRSTNCLTN863;07/07/2023;01/10/2025;7;3977;;872,70967600;872,89098000;873,07228500;866,72313618;1000,00000000;10,7165;10,7337;10,7510;4;2477
04/06/2024;LTN;100000;BRSTNCLTN7U7;06/02/2020;01/01/2026;50;761541;;848,60375600;848,92605600;856,63322200;842,22012339;1000,00000000;10,2400;10,8694;10,8960;6;56271
04/06/2024;LTN;100000;BRSTNCLTN8B5;05/01/2024;01/04/2026;17;392999;;826,32738400;826,38045000;827,20657200;818,96793106;1000,00000000;10,9265;10,9871;10,9910;3;53431
04/06/2024;LTN;100000;BRSTNCLTN848;06/01/2023;01/07/2026;93;2501436;;803,97365100;804,80253600;811,53079400;796,12561565;1000,00000000;10,6073;11,0527;11,1080;5;14700
04/06/2024;LTN;100000;BRSTNCLTN871;07/07/2023;01/07/2027;29;181112;;716,43009100;718,94518100;725,51116800;707,31211534;1000,00000000;11,0425;11,3725;11,5000;4;1165
04/06/2024;LTN;100000;BRSTNCLTN897;05/01/2024;01/01/2028;92;5298857;;674,64603600;676,20465400;679,63298600;664,63608066;1000,00000000;11,4200;11,5778;11,6500;31;1380286
04/06/2024;LTN;100000;BRSTNCLTN8A7;05/01/2024;01/01/2030;84;4667675;;533,65422600;535,20366000;546,92105600;521,23964492;1000,00000000;11,5000;11,9364;11,9950;15;932859
04/06/2024;NTN-B;760198;BRSTNCNTB0K5;01/08/2005;15/08/2024;5;316;;4205,78489600;4206,63602200;4206,93099000;4201,74341927;4270,50327600;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB096;15/10/2003;15/08/2024;314;291512;;4326,44039700;4330,65433400;4336,38050900;4325,95960199;4270,50327600;;;;8;2347
04/06/2024;NTN-B;760197;BRSTNCNTB492;26/06/2013;15/02/2025;1;3933;;120,80881800;120,80881800;120,80881800;120,65042154;;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB633;08/01/2020;15/05/2025;315;502440;;4278,39651900;4290,18434700;4305,51136500;4274,09418905;4270,50327600;;;;11;21847
04/06/2024;NTN-B;760198;BRSTNCNTB4W2;24/06/2016;15/08/2026;4;98;;3740,74002800;3755,90298400;3768,00470400;3721,12758688;4270,50327600;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB4U6;06/01/2016;15/08/2026;362;575621;;4295,15601100;4338,44094300;4387,10419300;4307,60375058;4270,50327600;;;;11;21698
04/06/2024;NTN-B;760199;BRSTNCNTB682;12/01/2022;15/05/2027;254;1126057;;4241,24310100;4273,56390000;4332,86165800;4234,14502699;4270,50327600;;;;6;1024
04/06/2024;NTN-B;760197;BRSTNCNTB4G5;26/06/2013;15/08/2028;1;1629;;99,17424000;99,17424000;99,17424000;96,99596305;;;;;0;0
04/06/2024;NTN-B;760198;BRSTNCNTB625;22/02/2018;15/08/2028;8;782;;3317,98958300;3357,51176500;3413,43549600;3280,99077506;4270,50327600;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB4X0;10/01/2018;15/08/2028;308;974204;;4279,05040100;4325,77489200;4392,67784700;4274,53808841;4270,50327600;;;;16;62464
04/06/2024;NTN-B;760199;BRSTNCNTB716;17/01/2024;15/05/2029;105;556856;;4239,99737700;4263,46512700;4342,36084400;4203,22056830;4270,50327600;;;;12;100068
04/06/2024;NTN-B;760197;BRSTNCNTB4J9;26/06/2013;15/02/2030;1;10948;;91,32745900;91,32745900;91,32745900;88,43379951;;;;;0;0
04/06/2024;NTN-B;760197;BRSTNCNTB1Z1;15/08/2004;15/05/2030;1;11362;;89,21927400;89,21927400;89,21927400;87,19269093;;;;;0;0
04/06/2024;NTN-B;760198;BRSTNCNTB4M3;26/06/2013;15/08/2030;2;201;;3003,29073400;3003,57771600;3005,03871700;2902,75498091;4270,50327600;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB3B8;10/02/2010;15/08/2030;163;317922;;4273,29803800;4335,32940100;4427,83160100;4257,17760359;4270,50327600;;;;10;77639
04/06/2024;NTN-B;760197;BRSTNCNTB203;15/08/2004;15/11/2030;1;11081;;86,84522900;86,84522900;86,84522900;84,39846150;;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB674;05/01/2022;15/08/2032;127;198974;;4237,92545000;4312,55243400;4430,76877000;4218,35518306;4270,50327600;;;;6;10487
04/06/2024;NTN-B;760197;BRSTNCNTB252;15/08/2004;15/05/2033;1;28887;;73,53164500;73,53164500;73,53164500;71,90340641;;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB6B1;04/01/2023;15/05/2033;148;658334;;4105,53616500;4251,11195100;4356,52186500;4147,11814831;4270,50327600;;;;7;21370
04/06/2024;NTN-B;760198;BRSTNCNTB3E2;09/03/2010;15/05/2035;8;2428;;2247,08330100;2263,51989200;2374,16719400;2145,06572140;4270,50327600;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB0O7;07/03/2006;15/05/2035;358;255146;;4146,39251000;4242,83810200;4450,09676600;4125,92401992;4270,50327600;;;;11;15338
04/06/2024;NTN-B;760199;BRSTNCNTB3C6;10/02/2010;15/08/2040;71;16532;;4181,73941300;4307,21791200;4464,98553100;4159,98693875;4270,50327600;;;;8;7943
04/06/2024;NTN-B;760198;BRSTNCNTB2U0;15/08/2004;15/05/2045;2;357;;1276,41832500;1289,83162600;1300,36106800;1141,39721821;4270,50327600;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB0A6;15/08/2004;15/05/2045;149;199743;;4081,22955000;4233,60805200;4536,38139500;4047,76843668;4270,50327600;;;;12;21432
04/06/2024;NTN-B;760198;BRSTNCNTB476;29/05/2012;15/08/2050;1;53;;940,20964400;940,20964400;940,20964400;819,70180012;4270,50327600;;;;0;0
04/06/2024;NTN-B;760199;BRSTNCNTB3D4;10/02/2010;15/08/2050;144;138934;;4116,78193400;4272,20244400;4498,29903500;4085,26889260;4270,50327600;;;;18;2314
04/06/2024;NTN-B;760199;BRSTNCNTB4Q4;14/01/2015;15/05/2055;120;47135;;4034,59835000;4217,83823600;4427,71224900;4006,72845817;4270,50327600;;;;8;15958
04/06/2024;NTN-B;760199;BRSTNCNTB690;12/01/2022;15/08/2060;216;75031;;3961,08775100;4267,42772000;4657,38792400;4055,51912348;4270,50327600;;;;7;5461
04/06/2024;NTN-C;770100;BRSTNCNTC0K4;01/01/2001;01/01/2031;2;4;;8192,14238600;8238,71554500;8285,28870500;8214,79449335;6134,76829300;;;;0;0
04/06/2024;NTN-F;950199;BRSTNCNTF170;10/01/2014;01/01/2025;40;226235;;1037,30713200;1038,34364300;1040,50631000;1034,86836646;1000,00000000;;;;2;340
04/06/2024;NTN-F;950199;BRSTNCNTF1P8;15/01/2016;01/01/2027;71;401614;;1011,52551900;1018,03757400;1026,65428200;1004,80469115;1000,00000000;;;;10;184933
04/06/2024;NTN-F;950199;BRSTNCNTF1Q6;05/01/2018;01/01/2029;123;886511;;973,77888100;989,05676000;1004,43780000;969,74129933;1000,00000000;;;;5;153256
04/06/2024;NTN-F;950199;BRSTNCNTF204;10/01/2020;01/01/2031;59;432352;;953,02460300;965,67484500;991,47744800;940,25125257;1000,00000000;;;;5;250470
04/06/2024;NTN-F;950199;BRSTNCNTF212;07/01/2022;01/01/2033;56;229085;;935,25921400;950,71611500;971,51263100;917,15703218;1000,00000000;;;;3;180
04/06/2024;NTN-F;950199;BRSTNCNTF238;05/01/2024;01/01/2035;54;283290;;922,46006500;938,44500600;961,15614100;899,71771851;1000,00000000;;;;3;635
05/06/2024;LFT;210100;BRSTNCLF0008;06/07/2018;01/09/2024;207;164435;;14898,35715600;14914,06984000;14916,21007400;14911,11499815;14914,71860300;-0,0395;0,0176;0,4404;60;32677
05/06/2024;LFT;210100;BRSTNCLF1RC4;26/10/2018;01/03/2025;225;162786;;14903,09173400;14914,36819800;14920,86346700;14905,15037075;14914,71860300;-0,0547;0,0032;0,1040;93;35728
05/06/2024;LFT;210100;BRSTNCLF1RD2;08/03/2019;01/09/2025;255;478867;;14903,60713700;14912,33721800;14933,25759800;14897,45266266;14914,71860300;-0,0998;0,0128;0,0601;104;106769
05/06/2024;LFT;210100;BRSTNCLF1RE0;06/09/2019;01/03/2026;237;90294;;14876,93962000;14905,30269900;14919,64046000;14884,74690923;14914,71860300;-0,0189;0,0363;0,1460;59;41187
05/06/2024;LFT;210100;BRSTNCLF1RF7;13/03/2020;01/09/2026;235;174006;;14873,06992900;14899,59928000;14918,05949900;14873,06992978;14914,71860300;-0,0099;0,0452;0,1248;36;13306
05/06/2024;LFT;210100;BRSTNCLF1RG5;03/07/2020;01/03/2027;273;1110340;;14842,84843600;14877,87599000;14987,63666200;14842,84843697;14914,71860300;-0,1789;0,0909;0,1776;78;74459
05/06/2024;LFT;210100;BRSTNCLF1RH3;02/07/2021;01/09/2027;121;119614;;14849,30264700;14860,34246600;14867,05116200;14821,28426333;14914,71860300;0,0990;0,1130;0,1360;36;7560
05/06/2024;LFT;210100;BRSTNCLF1RI1;05/01/2022;01/03/2028;50;12480;;14798,57768900;14848,17460800;14879,23648700;14801,88970557;14914,71860300;0,0639;0,1200;0,2100;25;6126
05/06/2024;LFT;210100;BRSTNCLF1RK7;06/04/2022;01/09/2028;67;27806;;14780,26678400;14830,20663800;14858,01284200;14780,26678460;14914,71860300;0,0900;0,1343;0,2141;20;4647
05/06/2024;LFT;210100;BRSTNCLF1RL5;05/10/2022;01/03/2029;103;67190;;14768,06217400;14808,12337600;14844,66416900;14752,38943107;14914,71860300;0,1000;0,1523;0,2100;32;5960
05/06/2024;LFT;210100;BRSTNCLF1RM3;05/07/2023;01/09/2029;53;41418;;14782,69351300;14789,99440800;14791,79149200;14728,79137521;14914,71860300;0,1586;0,1609;0,1704;22;5450
05/06/2024;LFT;210100;BRSTNCLF1RO9;10/01/2024;01/03/2030;60;124311;;14737,23345100;14766,63414000;14770,12646500;14699,86983919;14914,71860300;0,1708;0,1750;0,2100;10;5798
05/06/2024;LFT;210100;BRSTNCLF1RQ4;03/04/2024;01/06/2030;63;300669;;14747,13682400;14749,06870200;14763,17443400;14678,73266602;14914,71860300;0,1717;0,1878;0,1900;1;2136
05/06/2024;LTN;100000;BRSTNCLTN7W3;08/01/2021;01/07/2024;80;726710;;992,80569000;993,07893800;993,27913100;992,58392506;1000,00000000;9,9010;10,2115;10,6370;1;50000
05/06/2024;LTN;100000;BRSTNCLTN822;08/07/2022;01/10/2024;7;321180;;967,83269200;967,95148500;968,02872500;965,87725249;1000,00000000;10,2390;10,2653;10,3060;0;0
05/06/2024;LTN;100000;BRSTNCLTN7N2;01/02/2018;01/01/2025;21;1403203;;942,81100400;944,48152300;946,45935600;940,80188745;1000,00000000;9,8925;10,2872;10,6225;1;250000
05/06/2024;LTN;100000;BRSTNCLTN830;06/01/2023;01/04/2025;14;1098793;;920,50200000;920,69382900;920,96812500;916,49212612;1000,00000000;10,4890;10,5288;10,5567;3;160050
05/06/2024;LTN;100000;BRSTNCLTN7Z6;07/01/2022;01/07/2025;64;4711642;;895,18328700;897,88091300;901,16554600;892,32018621;1000,00000000;10,2400;10,6177;10,9300;4;92311
05/06/2024;LTN;100000;BRSTNCLTN863;07/07/2023;01/10/2025;13;1221232;;872,33035500;872,75040200;873,00574900;866,47221277;1000,00000000;10,7565;10,7808;10,8210;2;60
05/06/2024;LTN;100000;BRSTNCLTN7U7;06/02/2020;01/01/2026;60;2009686;;845,31040100;849,50795400;854,17200600;841,74536359;1000,00000000;10,4675;10,8501;11,1975;3;363017
