DATA MOV;SIGLA;CODIGO;CODIGO ISIN;EMISSAO;VENCIMENTO;NUM DE OPER;QUANT NEGOCIADA;VALOR NEGOCIADO;PU MIN;PU MED;PU MAX;PU LASTRO;VALOR PAR;TAXA MIN;TAXA MED;TAXA MAX;NUM OPER COM CORRETAGEM;QUANT NEG COM CORRETAGEM
04/01/2024;NTN-B;760199;BRSTNCNTB633;08/01/2020;15/05/2025;263;747748;;4230,99118500;4248,15389300;4270,65017500;4224,60013850;4171,60074800;;;;9;641
04/01/2024;NTN-B;760198;BRSTNCNTB4W2;24/06/2016;15/08/2026;1;59;;3655,08422200;3655,08422200;3655,08422200;3628,79234669;4171,60074800;;;;0;0
04/01/2024;NTN-B;760199;BRSTNCNTB4U6;06/01/2016;15/08/2026;275;665226;;4305,86913300;4360,00497800;4398,39840800;4318,00564951;4171,60074800;;;;15;1790
04/01/2024;NTN-B;760199;BRSTNCNTB682;12/01/2022;15/05/2027;206;649855;;4264,97982300;4312,17865400;4407,90618800;4264,71627628;4171,60074800;;;;10;389
04/01/2024;NTN-B;760199;BRSTNCNTB4X0;10/01/2018;15/08/2028;194;1057525;;4319,53238200;4410,48706300;4501,05899300;4342,52726762;4171,60074800;;;;16;230154
04/01/2024;NTN-B;760199;BRSTNCNTB3B8;10/02/2010;15/08/2030;147;907137;;4374,62896000;4460,89764100;4547,70653600;4370,26765849;4171,60074800;;;;6;20065
04/01/2024;NTN-B;760199;BRSTNCNTB674;05/01/2022;15/08/2032;70;634176;;4364,72362800;4472,26309200;4576,27172200;4363,66919967;4171,60074800;;;;5;11527
04/01/2024;NTN-B;760199;BRSTNCNTB6B1;04/01/2023;15/05/2033;85;615551;;4390,12931800;4433,51551700;4541,91064000;4323,53989155;4171,60074800;;;;5;20145
04/01/2024;NTN-B;760197;BRSTNCNTB294;15/08/2004;15/05/2035;1;1430;;69,95248300;69,95248300;69,95248300;66,04931691;;;;;0;0
04/01/2024;NTN-B;760198;BRSTNCNTB3E2;09/03/2010;15/05/2035;1;110;;2300,67806900;2300,67806900;2300,67806900;2234,18783292;4171,60074800;;;;0;0
04/01/2024;NTN-B;760199;BRSTNCNTB0O7;07/03/2006;15/05/2035;221;337390;;4263,53608000;4455,25762100;4651,19151800;4324,83506498;4171,60074800;;;;5;1253
04/01/2024;NTN-B;760197;BRSTNCNTB575;17/01/2018;15/08/2035;1;1456;;68,65501100;68,65501100;68,65501100;65,09160314;;;;;0;0
04/01/2024;NTN-B;760197;BRSTNCNTB5B3;17/01/2018;15/08/2037;1;2559;;62,34040100;62,34040100;62,34040100;58,16771816;;;;;0;0
04/01/2024;NTN-B;760199;BRSTNCNTB3C6;10/02/2010;15/08/2040;63;52498;;4397,41498900;4575,95234700;4741,27270800;4395,17599880;4171,60074800;;;;2;56
04/01/2024;NTN-B;760198;BRSTNCNTB2U0;15/08/2004;15/05/2045;2;5022;;1286,73902500;1297,29577800;1417,32034200;1249,18653890;4171,60074800;;;;0;0
04/01/2024;NTN-B;760199;BRSTNCNTB0A6;15/08/2004;15/05/2045;129;94142;;4299,59617500;4498,51100300;4792,45653300;4303,11381023;4171,60074800;;;;4;95
04/01/2024;NTN-B;760199;BRSTNCNTB3D4;10/02/2010;15/08/2050;183;38479;;4225,08648500;4592,42403400;4986,01015100;4374,44536668;4171,60074800;;;;4;96
04/01/2024;NTN-B;760199;BRSTNCNTB4Q4;14/01/2015;15/05/2055;110;18442;;4308,94911800;4551,39259800;4793,33533300;4320,27860828;4171,60074800;;;;1;43
04/01/2024;NTN-B;760199;BRSTNCNTB690;12/01/2022;15/08/2060;195;28822;;4374,70847000;4615,55083200;5091,60843800;4386,90677176;4171,60074800;;;;5;555
