DATA MOV;SIGLA;CODIGO;CODIGO ISIN;EMISSAO;VENCIMENTO;NUM DE OPER;QUANT NEGOCIADA;VALOR NEGOCIADO;PU MIN;PU MED;PU MAX;PU LASTRO;VALOR PAR;TAXA MIN;TAXA MED;TAXA MAX;NUM OPER COM CORRETAGEM;QUANT NEG COM CORRETAGEM
02/09/2024;NTN-B;760199;BRSTNCNTB3D4;10/02/2010;15/08/2050;471;176344;;4039,30670400;4209,32217400;4530,52783700;4036,06650192;4315,49838300;;;;12;33491
02/09/2024;NTN-B;760199;BRSTNCNTB4Q4;14/01/2015;15/05/2055;102;63561;;4101,36264000;4272,51905600;4622,28896900;4082,16666474;4315,49838300;;;;2;66
02/09/2024;NTN-B;760199;BRSTNCNTB690;12/01/2022;15/08/2060;155;8213;;4006,82649200;4199,06600300;4544,08787300;4003,08289606;4315,49838300;;;;3;104
02/09/2024;NTN-C;770100;BRSTNCNTC0K4;01/01/2001;01/01/2031;1;11;;8302,91722100;8302,91722100;8302,91722100;8156,08411147;6240,03374200;;;;0;0
02/09/2024;NTN-F;950199;BRSTNCNTF170;10/01/2014;01/01/2025;23;377;;1012,32116600;1013,52799700;1014,57658400;1011,14111615;1000,00000000;;;;0;0
02/09/2024;NTN-F;950199;BRSTNCNTF1P8;15/01/2016;01/01/2027;56;1948986;;972,94744200;980,54350700;987,29837500;968,48563079;1000,00000000;;;;2;8516
02/09/2024;NTN-F;950198;BRSTNCNTF1Y0;01/10/2019;01/01/2029;1;2012;;606,67262900;606,67262900;606,67262900;594,75342097;1000,00000000;;;;0;0
02/09/2024;NTN-F;950199;BRSTNCNTF1Q6;05/01/2018;01/01/2029;38;617623;;939,12400600;950,71030400;961,96828700;931,64814277;1000,00000000;;;;1;18
02/09/2024;NTN-F;950199;BRSTNCNTF204;10/01/2020;01/01/2031;58;544694;;913,19196600;928,08076100;946,74801700;902,78097512;1000,00000000;;;;6;225010
02/09/2024;NTN-F;950199;BRSTNCNTF212;07/01/2022;01/01/2033;34;426313;;896,19443900;917,79954300;931,36449200;879,76470652;1000,00000000;;;;3;55080
02/09/2024;NTN-F;950199;BRSTNCNTF238;05/01/2024;01/01/2035;25;266224;;880,42020800;905,58142500;919,79171300;862,36858503;1000,00000000;;;;1;10
03/09/2024;LFT;210100;BRSTNCLF1RC4;26/10/2018;01/03/2025;195;465661;;15291,91098900;15297,71491200;15325,24342600;15291,77685495;15294,24199800;-0,4071;-0,0457;0,0308;39;107496
03/09/2024;LFT;210100;BRSTNCLF1RD2;08/03/2019;01/09/2025;334;325334;;15264,06645800;15299,68883600;15379,33916000;15285,93469489;15294,24199800;-0,5598;-0,0360;0,2001;52;40694
03/09/2024;LFT;210100;BRSTNCLF1RE0;06/09/2019;01/03/2026;321;698422;;15261,04053100;15294,09114900;15328,36345100;15275,35345795;15294,24199800;-0,1499;0,0006;0,1465;77;55982
03/09/2024;LFT;210100;BRSTNCLF1RF7;13/03/2020;01/09/2026;291;74739;;15228,76734800;15294,07616600;15455,50448500;15268,00458097;15294,24199800;-0,5261;0,0005;0,2160;67;29393
03/09/2024;LFT;210100;BRSTNCLF1RG5;03/07/2020;01/03/2027;288;280494;;15265,19823200;15271,35206100;15472,92462700;15241,18168334;15294,24199800;-0,4694;0,0607;0,0770;75;23431
03/09/2024;LFT;210100;BRSTNCLF1RH3;02/07/2021;01/09/2027;155;346020;;15093,81095600;15255,40384000;15297,90047300;15218,69368592;15294,24199800;-0,0080;0,0853;0,4436;39;10145
03/09/2024;LFT;210100;BRSTNCLF1RI1;05/01/2022;01/03/2028;52;76486;;15235,22151800;15236,41425500;15268,53355700;15193,55891226;15294,24199800;0,0484;0,1091;0,1114;14;3937
03/09/2024;LFT;210100;BRSTNCLF1RK7;06/04/2022;01/09/2028;56;356762;;15185,14816900;15216,08637300;15239,56508200;15167,19363536;15294,24199800;0,0900;0,1288;0,1800;12;920
03/09/2024;LFT;210100;BRSTNCLF1RL5;05/10/2022;01/03/2029;153;193450;;15158,65854100;15194,52623000;15294,24199800;15139,94157758;15294,24199800;0,0000;0,1468;0,2000;14;28409
03/09/2024;LFT;210100;BRSTNCLF1RM3;05/07/2023;01/09/2029;52;29029;;15037,47439300;15176,96727700;15580,45844200;15114,89802099;15294,24199800;-0,3724;0,1550;0,3413;8;2496
03/09/2024;LFT;210100;BRSTNCLF1RO9;10/01/2024;01/03/2030;45;51369;;15159,85149300;15162,36345900;15211,11779200;15095,64619929;15294,24199800;0,1000;0,1589;0,1620;0;0
03/09/2024;LFT;210100;BRSTNCLF1RQ4;03/04/2024;01/06/2030;31;33870;;15144,32783700;15152,53439200;15213,42722000;15083,57298321;15294,24199800;0,0930;0,1634;0,1730;1;400
03/09/2024;LFT;210100;BRSTNCLF1RR2;03/07/2024;01/09/2030;77;431908;;15104,44045400;15141,49195400;15221,60964000;15069,77698510;15294,24199800;0,0800;0,1687;0,2100;7;26543
03/09/2024;LTN;100000;BRSTNCLTN822;08/07/2022;01/10/2024;17;763948;;992,06540700;992,09946600;992,11349400;991,65405833;1000,00000000;10,4910;10,5106;10,5585;0;0
03/09/2024;LTN;100000;BRSTNCLTN7N2;01/02/2018;01/01/2025;40;479858;;965,54583100;966,51255900;968,04273000;964,50534950;1000,00000000;10,3637;10,8950;11,2325;0;0
03/09/2024;LTN;100000;BRSTNCLTN830;06/01/2023;01/04/2025;13;424131;;940,26613000;940,42710900;940,82616500;937,16147426;1000,00000000;11,2650;11,3476;11,3810;0;0
03/09/2024;LTN;100000;BRSTNCLTN7Z6;07/01/2022;01/07/2025;62;1323963;;911,84726700;914,55888800;917,91695100;909,96204755;1000,00000000;11,1027;11,6043;12,0125;1;414
03/09/2024;LTN;100000;BRSTNCLTN863;07/07/2023;01/10/2025;19;1458999;;886,29869600;887,16175800;888,07413700;881,42122158;1000,00000000;11,6700;11,7767;11,8780;3;1055
03/09/2024;LTN;100000;BRSTNCLTN7U7;06/02/2020;01/01/2026;110;1502702;;857,52234500;861,59524600;865,76583700;854,77157958;1000,00000000;11,4525;11,8580;12,2575;4;30685
03/09/2024;LTN;100000;BRSTNCLTN8B5;05/01/2024;01/04/2026;19;446310;;837,15071100;837,94788600;840,60463100;830,05208106;1000,00000000;11,6829;11,9081;11,9760;3;100258
03/09/2024;LTN;100000;BRSTNCLTN848;06/01/2023;01/07/2026;120;3952750;;812,24941000;814,71387400;821,05844100;806,18054165;1000,00000000;11,4849;11,9628;12,1500;2;788
03/09/2024;LTN;100000;BRSTNCLTN8G4;05/07/2024;01/10/2026;15;118184;;790,60586400;791,34607500;794,28833700;781,55403953;1000,00000000;11,7600;11,9604;12,0110;0;0
03/09/2024;LTN;100000;BRSTNCLTN871;07/07/2023;01/07/2027;59;1959080;;724,41365100;726,31504400;736,27666900;714,82568249;1000,00000000;11,5299;12,0727;12,1775;4;200419
03/09/2024;LTN;100000;BRSTNCLTN897;05/01/2024;01/01/2028;35;131449;;683,65425300;686,03571900;695,90504600;671,66210150;1000,00000000;11,5624;12,0443;12,1620;2;265
03/09/2024;LTN;100000;BRSTNCLTN8F6;05/07/2024;01/07/2028;27;1414390;;644,13403800;644,48735400;654,33456300;631,81730022;1000,00000000;11,7900;12,2363;12,2525;2;300000
03/09/2024;LTN;100000;BRSTNCLTN8A7;05/01/2024;01/01/2030;101;2083120;;534,67825200;541,42293500;555,90679400;526,69424029;1000,00000000;11,7488;12,3083;12,5750;0;0
03/09/2024;NTN-B;760199;BRSTNCNTB633;08/01/2020;15/05/2025;323;1773379;;4382,34977400;4392,17243200;4406,04757600;4384,61929775;4315,49838300;;;;19;25877
03/09/2024;NTN-B;760197;BRSTNCNTB4C4;26/06/2013;15/08/2026;1;1774;;112,18792400;112,18792400;112,18792400;111,80800396;;;;;0;0
03/09/2024;NTN-B;760198;BRSTNCNTB4W2;24/06/2016;15/08/2026;7;280;;3786,43054700;3807,32700800;3849,87643700;3782,02370811;4315,49838300;;;;0;0
03/09/2024;NTN-B;760199;BRSTNCNTB4U6;06/01/2016;15/08/2026;371;1069190;;4253,90000600;4278,78736200;4318,98588300;4252,87908346;4315,49838300;;;;7;633
03/09/2024;NTN-B;760197;BRSTNCNTB4D2;26/06/2013;15/02/2027;2;3527;;108,99980800;109,50500200;109,81866000;108,53412423;;;;;0;0
03/09/2024;NTN-B;760199;BRSTNCNTB682;12/01/2022;15/05/2027;281;369195;;4312,74961900;4344,35828200;4400,83846100;4312,71526099;4315,49838300;;;;7;20209
03/09/2024;NTN-B;760197;BRSTNCNTB4F7;26/06/2013;15/02/2028;2;6345;;103,43566100;103,43603100;103,43997700;101,62737791;;;;;0;0
03/09/2024;NTN-B;760197;BRSTNCNTB1V0;15/08/2004;15/05/2028;1;2944;;101,88527900;101,88527900;101,88527900;100,05912660;;;;;0;0
03/09/2024;NTN-B;760198;BRSTNCNTB625;22/02/2018;15/08/2028;2;102;;3414,22271200;3414,95279300;3416,79058500;3328,21293050;4315,49838300;;;;0;0
03/09/2024;NTN-B;760199;BRSTNCNTB4X0;10/01/2018;15/08/2028;366;387682;;4215,70990400;4262,87145900;4320,05619000;4213,92907403;4315,49838300;;;;10;10858
03/09/2024;NTN-B;760199;BRSTNCNTB716;17/01/2024;15/05/2029;230;265165;;4326,81034400;4331,68919500;4426,12014500;4270,27190924;4315,49838300;;;;18;31319
03/09/2024;NTN-B;760197;BRSTNCNTB4J9;26/06/2013;15/02/2030;1;2375;;92,62901400;92,62901400;92,62901400;89,89709969;;;;;0;0
03/09/2024;NTN-B;760198;BRSTNCNTB4M3;26/06/2013;15/08/2030;1;143;;3035,61572900;3035,61572900;3035,61572900;2952,24004306;4315,49838300;;;;0;0
03/09/2024;NTN-B;760199;BRSTNCNTB3B8;10/02/2010;15/08/2030;192;234312;;4176,31570700;4276,71930100;4391,87032600;4207,88366239;4315,49838300;;;;5;254
03/09/2024;NTN-B;760199;BRSTNCNTB674;05/01/2022;15/08/2032;146;233426;;4166,64410400;4259,61096900;4369,27304100;4173,51726482;4315,49838300;;;;5;185
03/09/2024;NTN-B;760199;BRSTNCNTB6B1;04/01/2023;15/05/2033;108;213023;;4305,72788800;4325,13782500;4439,40403400;4226,79110774;4315,49838300;;;;6;164
03/09/2024;NTN-B;760197;BRSTNCNTB567;17/01/2018;15/02/2035;1;7219;;69,26784100;69,26784100;69,26784100;65,40805333;;;;;0;0
03/09/2024;NTN-B;760198;BRSTNCNTB3E2;09/03/2010;15/05/2035;4;2554;;2286,49598300;2288,14949100;2297,97168900;2178,28285451;4315,49838300;;;;0;0
03/09/2024;NTN-B;760199;BRSTNCNTB0O7;07/03/2006;15/05/2035;464;424841;;4220,56512700;4349,29369000;7122,65896600;4200,86807202;4315,49838300;;;;7;10846
03/09/2024;NTN-B;760199;BRSTNCNTB3C6;10/02/2010;15/08/2040;92;45502;;4168,48261500;4282,25441300;4439,15803700;4138,15319198;4315,49838300;;;;4;2004
03/09/2024;NTN-B;760198;BRSTNCNTB2U0;15/08/2004;15/05/2045;10;5153;;1159,56093400;1288,59841100;1379,69025200;1148,30976067;4315,49838300;;;;0;0
03/09/2024;NTN-B;760199;BRSTNCNTB0A6;15/08/2004;15/05/2045;177;133123;;4113,67686300;4281,89936700;4481,27115700;4106,60163416;4315,49838300;;;;5;5122
03/09/2024;NTN-B;760199;BRSTNCNTB3D4;10/02/2010;15/08/2050;180;168059;;4040,34789700;4201,74177300;4519,78925700;4012,70216954;4315,49838300;;;;10;2280
03/09/2024;NTN-B;760199;BRSTNCNTB4Q4;14/01/2015;15/05/2055;108;62057;;4102,41706200;4266,99931400;4510,89017300;4083,36336296;4315,49838300;;;;7;3408
03/09/2024;NTN-B;760199;BRSTNCNTB690;12/01/2022;15/08/2060;168;24714;;4007,85890600;4190,04777600;4511,83100800;3977,30573131;4315,49838300;;;;5;77
03/09/2024;NTN-C;770100;BRSTNCNTC0K4;01/01/2001;01/01/2031;3;314;;7851,99161000;7926,80242900;7939,27089900;8158,04648844;6240,03374200;;;;1;300
03/09/2024;NTN-F;950199;BRSTNCNTF170;10/01/2014;01/01/2025;43;220224;;1012,67301200;1013,55659200;1014,91694900;1011,58174644;1000,00000000;;;;1;381
03/09/2024;NTN-F;950199;BRSTNCNTF1P8;15/01/2016;01/01/2027;63;136354;;971,49880300;983,86018900;990,04860200;968,56887428;1000,00000000;;;;2;403
03/09/2024;NTN-F;950199;BRSTNCNTF1Q6;05/01/2018;01/01/2029;69;981607;;941,91593100;952,04991000;964,14131200;931,63500471;1000,00000000;;;;2;430
03/09/2024;NTN-F;950199;BRSTNCNTF204;10/01/2020;01/01/2031;72;2393475;;917,79312500;928,07999900;952,36004200;903,06384545;1000,00000000;;;;6;200957
03/09/2024;NTN-F;950199;BRSTNCNTF212;07/01/2022;01/01/2033;47;373093;;896,83626100;919,29617800;941,95434300;880,06606493;1000,00000000;;;;3;55258
03/09/2024;NTN-F;950199;BRSTNCNTF238;05/01/2024;01/01/2035;51;485422;;886,26489700;902,46489500;924,14640300;862,58608254;1000,00000000;;;;0;0
04/09/2024;LFT;210100;BRSTNCLF1RC4;26/10/2018;01/03/2025;208;528404;;15285,20633400;15304,29106000;15308,52548100;15297,98979124;15300,24804700;-0,1096;-0,0536;0,2002;47;15321
04/09/2024;LFT;210100;BRSTNCLF1RD2;08/03/2019;01/09/2025;215;144988;;15299,51851100;15305,47171700;15385,25622500;15292,72293310;15300,24804700;-0,5613;-0,0346;0,0048;69;28724
04/09/2024;LFT;210100;BRSTNCLF1RE0;06/09/2019;01/03/2026;249;120506;;15275,36984300;15300,26246700;15312,70244800;15282,14841448;15300,24804700;-0,0548;0,0000;0,1100;101;24143
04/09/2024;LFT;210100;BRSTNCLF1RF7;13/03/2020;01/09/2026;243;61572;;15259,88599200;15299,91641600;15461,40555900;15274,83996915;15300,24804700;-0,5266;0,0011;0,1332;82;36844
04/09/2024;LFT;210100;BRSTNCLF1RG5;03/07/2020;01/03/2027;338;510141;;15275,61464700;15277,66038600;15319,11325200;15247,36464920;15300,24804700;-0,0499;0,0599;0,0654;120;36894
04/09/2024;LFT;210100;BRSTNCLF1RH3;02/07/2021;01/09/2027;233;871733;;15100,50330800;15261,71644300;15300,24804700;15224,86092790;15300,24804700;0,0000;0,0847;0,4425;59;13672
04/09/2024;LFT;210100;BRSTNCLF1RI1;05/01/2022;01/03/2028;55;21028;;15241,02500000;15243,57776400;15280,09762000;15200,58728134;15300,24804700;0,0380;0,1070;0,1118;24;2222
04/09/2024;LFT;210100;BRSTNCLF1RK7;06/04/2022;01/09/2028;49;27875;;15173,57701400;15223,64725400;15282,01015100;15173,57701417;15300,24804700;0,0300;0,1263;0,2093;15;7856
04/09/2024;LFT;210100;BRSTNCLF1RL5;05/10/2022;01/03/2029;70;266470;;15164,73374900;15200,34996000;15300,24804700;15145,95650896;15300,24804700;0,0000;0,1472;0,2000;12;18211
04/09/2024;LFT;210100;BRSTNCLF1RM3;05/07/2023;01/09/2029;43;36942;;15141,72217500;15181,39567000;15224,51181900;15121,12587512;15300,24804700;0,1000;0,1572;0,2100;10;7019
04/09/2024;LFT;210100;BRSTNCLF1RO9;10/01/2024;01/03/2030;20;28989;;15077,10922900;15167,80140500;15184,05796300;15101,96416481;15300,24804700;0,1400;0,1597;0,2700;5;1678
04/09/2024;LFT;210100;BRSTNCLF1RQ4;03/04/2024;01/06/2030;43;288030;;15127,14104000;15158,48000400;15167,61019600;15089,72776885;15300,24804700;0,1530;0,1636;0,2000;4;61012
04/09/2024;LFT;210100;BRSTNCLF1RR2;03/07/2024;01/09/2030;148;921970;;15147,24556600;15147,98982400;15227,63000000;15075,66457663;15300,24804700;0,0800;0,1682;0,1691;9;66190
04/09/2024;LTN;100000;BRSTNCLTN822;08/07/2022;01/10/2024;5;625406;;992,47789900;992,51761800;992,53411100;992,07513925;1000,00000000;10,4500;10,4743;10,5330;0;0
04/09/2024;LTN;100000;BRSTNCLTN7N2;01/02/2018;01/01/2025;43;342264;;966,07250500;966,92563800;968,55013600;964,95378825;1000,00000000;10,3187;10,8892;11,1905;0;0
04/09/2024;LTN;100000;BRSTNCLTN830;06/01/2023;01/04/2025;5;628200;;940,96085800;941,06882100;941,29000000;937,60810091;1000,00000000;11,2514;11,2974;11,3200;0;0
04/09/2024;LTN;100000;BRSTNCLTN7Z6;07/01/2022;01/07/2025;47;879757;;913,07618400;914,67911000;918,86966100;910,28310149;1000,00000000;11,0177;11,6463;11,8885;3;81500
04/09/2024;LTN;100000;BRSTNCLTN863;07/07/2023;01/10/2025;6;648584;;887,62005900;888,16288500;889,33779300;881,58058790;1000,00000000;11,5675;11,7052;11,7690;0;0
04/09/2024;LTN;100000;BRSTNCLTN7U7;06/02/2020;01/01/2026;80;618139;;858,86896500;861,85047000;866,33417300;854,82053419;1000,00000000;11,4335;11,8706;12,1635;5;22855
04/09/2024;LTN;100000;BRSTNCLTN8B5;05/01/2024;01/04/2026;23;2604000;;836,71825800;837,53233100;838,71792100;830,09687312;1000,00000000;11,8745;11,9755;12,0450;2;100000
04/09/2024;LTN;100000;BRSTNCLTN848;06/01/2023;01/07/2026;15;600010;;813,95817300;815,29911500;815,57751100;806,36745910;1000,00000000;11,9250;11,9461;12,0480;1;200000
04/09/2024;LTN;100000;BRSTNCLTN8G4;05/07/2024;01/10/2026;5;5486;;791,66302800;791,78788000;801,59272800;781,99616641;1000,00000000;11,2900;11,9544;11,9630;0;0
